id,date,user,pc,activity,hour,dayofweek,activity_binary,activity_code,to,cc,bcc,from,size,attachments,content,content_clean,filename,url,Unnamed: 19
{P5Y6-C3YB97ND-8171UCTK},2010-07-02 17:37:00,LCC0819,PC-8192,,17,4,,7,,,,,,,analyze industry strong multiple strong expert required team guidance job opening equivalent people hours contribute dynamic passion opening strong strong concepts contribute industry industry develop required report skills job expert multiple strong multitask growth resume sales report,,,http://boeing.com/WboUhagvat1904327536.htm,
{W1S3-L0EW43XQ-6626BMSZ},2010-07-02 20:13:00,LCC0819,PC-8192,,20,4,,6,EBB6218@lockheedmartin.com,,,Leslie.Cassandra.Colon@dtaa.com,19632.0,0.0,responsibilities platform start multitask interface skills starter skills growth start customer report management hours industry initiative multiple resume permanent permanent team required multitask multiple degree compensation initiative required on-time benefits skills years recruiter on-time equivalent compensation team degree degree job sales people job experience interface dynamic management job start passion report equivalent platform resume part-time,,,,
{X2Y0-K2QZ15PS-1017NXWU},2010-07-02 20:26:00,LCC0819,PC-8192,,20,4,,6,EBB6218@lockheedmartin.com,,,Leslie.Cassandra.Colon@dtaa.com,24546.0,0.0,salary starter job initiative interface multitask multitask platform benefits recruiter job equivalent start salary interface people customer dynamic dynamic report management required degree multiple resume degree team permanent guidance sales hours skills contribute technologies multitask contribute years technologies process technologies platform experience report management customer passion,,,,
{S1E1-Q0IB46HI-9913KOSQ},2010-07-06 08:48:00,LCC0819,PC-8192,,8,1,,7,,,,,,,responsibilities management required people degree years team years compensation process report start passion resume part-time permanent multiple required required years permanent salary management multitask people permanent technologies visual benefits industry report opening degree years platform hours on-time initiative people relocation resume expert multitask people,,,http://simplyhired.com/WboUhagvat57469130.jsp,
{U0I6-R7ES48YF-0607ZXPN},2010-07-06 12:47:00,LCC0819,PC-8192,,12,1,,6,EBB6218@lockheedmartin.com,,,Leslie.Cassandra.Colon@dtaa.com,43765.0,0.0,years strong industry industry platform relocation opening resume degree team job customer management resume visual sales job passion contribute expert years skills benefits team hours degree degree industry resume job growth required guidance benefits develop develop years call report team hours required hours experience experience degree sales experience multiple hours technologies on-line team,,,,
{J3M4-V5QH45AI-8382CUST},2010-07-30 15:57:00,LCC0819,PC-8192,Connect,15,4,,3,,,,,,,,,,,
{K8M2-X4DC13ZJ-8231NJIM},2010-07-30 16:25:00,LCC0819,PC-8192,Disconnect,16,4,,4,,,,,,,,,,,
{E0N8-R1WF70WB-4131OYDP},2010-07-30 17:23:00,LCC0819,PC-8192,Connect,17,4,,3,,,,,,,,,,,
{O3G4-B6HZ30AT-0206GZJU},2010-07-30 17:39:00,LCC0819,PC-8192,Disconnect,17,4,,4,,,,,,,,,,,
{S5T6-K9OT78AF-3482RTST},2010-08-02 09:11:00,LCC0819,PC-8192,Connect,9,0,,3,,,,,,,,,,,
{Q3C0-Z0WM43KM-6977QDCC},2010-08-02 10:25:00,LCC0819,PC-8192,Disconnect,10,0,,4,,,,,,,,,,,
{P6I9-W7HP49YL-0007VNXG},2010-08-02 11:23:00,LCC0819,PC-8192,Connect,11,0,,3,,,,,,,,,,,
{X6D9-V6IR59AN-9024CNWX},2010-08-02 12:08:00,LCC0819,PC-8192,Disconnect,12,0,,4,,,,,,,,,,,
{E0V1-T7CY60QO-4985IMTP},2010-08-02 12:23:00,LCC0819,PC-8192,Connect,12,0,,3,,,,,,,,,,,
{X8P4-N9LP56PH-3043HDFP},2010-08-02 12:26:00,LCC0819,PC-8192,Disconnect,12,0,,4,,,,,,,,,,,
{C7Y0-N9KG45XA-4112AMSX},2010-08-02 12:42:00,LCC0819,PC-8192,,12,0,,6,Sara.Gail.George@dtaa.com,,,Leslie.Cassandra.Colon@dtaa.com,17517.0,0.0,tender position opportunity interview opportunity tender of resign position letter interview letter resign letter position resign letter resign resign notice my 2 week position my my,,,,
{R0O9-I9AC66RV-6292NOLM},2010-08-02 15:31:00,LCC0819,PC-8192,Connect,15,0,,3,,,,,,,,,,,
{G2G5-C1YN23DG-0675NRSN},2010-08-02 15:44:00,LCC0819,PC-8192,Disconnect,15,0,,4,,,,,,,,,,,
{H0W2-Q2QB49QN-5331NANL},2010-08-02 15:53:00,LCC0819,PC-8192,Connect,15,0,,3,,,,,,,,,,,
{E0O4-I7GX53CJ-4919ITFC},2010-08-02 16:23:00,LCC0819,PC-8192,Disconnect,16,0,,4,,,,,,,,,,,
{D9Q1-S9TK70MN-6281RZRU},2010-08-02 19:10:00,LCC0819,PC-8192,Connect,19,0,,3,,,,,,,,,,,
{H0A9-C0WY42IC-8405BGPF},2010-08-02 19:33:00,LCC0819,PC-8192,Disconnect,19,0,,4,,,,,,,,,,,
{D5S1-Q3PK28HH-9217EQPA},2010-08-10 09:42:00,LCC0819,PC-8192,Connect,9,1,,3,,,,,,,,,,,
{C6X7-R2AS66BK-3439BARS},2010-08-10 09:51:00,LCC0819,PC-8192,Disconnect,9,1,,4,,,,,,,,,,,
{X4Z9-F3WU23UA-1291OGDY},2010-08-10 10:18:00,LCC0819,PC-8192,Connect,10,1,,3,,,,,,,,,,,
{Y9Y4-Y7RP34XH-9891CRCW},2010-08-10 10:19:00,LCC0819,PC-8192,Disconnect,10,1,,4,,,,,,,,,,,
{P5A8-J6HP38SP-5141HEBA},2010-08-10 12:25:00,LCC0819,PC-8192,Connect,12,1,,3,,,,,,,,,,,
{K4E5-I3QZ77TT-8517XLOD},2010-08-10 12:42:00,LCC0819,PC-8192,Disconnect,12,1,,4,,,,,,,,,,,
{A2B1-J6GG91HJ-9775CCYB},2010-08-10 16:30:00,LCC0819,PC-8192,Connect,16,1,,3,,,,,,,,,,,
{H2T6-F2GW99UE-9869CUZZ},2010-08-10 17:00:00,LCC0819,PC-8192,Disconnect,17,1,,4,,,,,,,,,,,
{U0V3-B6RU23PB-5267CCWG},2010-08-10 18:02:00,LCC0819,PC-8192,Connect,18,1,,3,,,,,,,,,,,
{J8F3-D6TK32DW-0206PMQY},2010-08-10 18:05:00,LCC0819,PC-8192,Disconnect,18,1,,4,,,,,,,,,,,
{X6D9-F9OK36SG-2461ZLHF},2010-08-10 18:29:00,LCC0819,PC-8192,Connect,18,1,,3,,,,,,,,,,,
{R0N1-L7IC79BT-6151QPGK},2010-08-10 18:31:00,LCC0819,PC-8192,Disconnect,18,1,,4,,,,,,,,,,,
{Y2F5-S8EV02EX-3573MQVV},2010-09-03 10:22:00,JJM0203,PC-0148,,10,4,,7,,,,,,,required degree benefits call develop degree platform start industry equivalent develop concepts benefits report resume concepts people develop job process years passion required required dynamic concepts dynamic start platform contribute permanent opening sales multiple passion industry experience strong part-time sales report concepts compensation multiple passion equivalent people degree,,,http://job-hunt.org/WboUhagvat919122234.html,
{Y5X4-K9JS22MV-3678RGMK},2010-09-03 10:33:00,JJM0203,PC-0148,,10,4,,7,,,,,,,years team initiative start visual skills management skills benefits platform compensation experience benefits responsibilities resume on-time equivalent start growth platform salary develop degree required degree team years customer contribute dynamic equivalent process multiple contribute initiative sales degree hours on-line strong benefits concepts benefits team degree dynamic team benefits interface salary on-time permanent technologies develop required dynamic contribute experience start,,,http://jobhuntersbible.com/WboUhagvat1258877042.aspx,
{H6Z0-X3TJ47II-3297NVXJ},2010-09-03 14:12:00,JJM0203,PC-0148,,14,4,,7,,,,,,,responsibilities process passion people job start required develop platform self job permanent strong people on-time technologies dynamic responsibilities benefits equivalent technologies years initiative years responsibilities start concepts develop on-line responsibilities resume customer job team customer contribute responsibilities experience experience skills platform resume team experience responsibilities multitask experience sales responsibilities people degree job customer people years on-time required equivalent experience part-time hours start experience,,,http://aol.com/jobs/WboUhagvat1963819229.jsp,
{J5Y5-W5ZI47WZ-6622BZBA},2010-09-03 15:46:00,JJM0203,PC-0148,,15,4,,7,,,,,,,guidance job start technologies concepts responsibilities call management industry management years passion customer job platform call sales develop multiple skills customer platform report platform technologies permanent platform multitask team skills job job platform start job report job dynamic analyze required sales call skills starter develop concepts growth skills management industry expert contribute start,,,http://hp.com/WboUhagvat1944152218.jsp,
{G1G4-X8ZT16KI-3905LHUM},2010-09-07 07:08:00,JJM0203,PC-0148,,7,1,,6,Middleton-Sean@northropgrumman.com,,,Jonathan.John.Martinez@dtaa.com,25278.0,0.0,report job develop interface start passion growth team call strong degree years dynamic benefits technologies equivalent report skills concepts sales experience develop call passion part-time customer resume permanent customer skills contribute growth skills experience dynamic resume opening sales customer sales people management self sales report experience compensation responsibilities,,,,
{V0F0-S8SC42MP-2716JJBC},2010-09-07 07:41:00,JJM0203,PC-0148,,7,1,,7,,,,,,,analyze responsibilities self sales develop degree platform skills people interface industry team benefits equivalent initiative dynamic experience opening benefits resume expert team years multiple permanent analyze permanent dynamic engineer degree people strong guidance growth team multiple strong required multitask platform management engineer platform required,,,http://job-hunt.org/WboUhagvat919122234.html,
{I9M9-E4BX72CX-5255MHXY},2010-09-07 08:15:00,JJM0203,PC-0148,,8,1,,7,,,,,,,multiple team multitask skills benefits concepts resume passion concepts multiple years permanent multitask permanent call multiple required on-line process multitask management industry opening platform opening dynamic benefits salary platform dynamic salary strong industry contribute start strong contribute experience start multitask initiative process team required customer benefits equivalent salary self concepts management hours benefits develop multitask contribute dynamic sales expert,,,http://monster.com/WboUhagvat1180707852.html,
{L0L2-W9ND68VW-3738ZVHY},2010-09-07 09:49:00,JJM0203,PC-0148,,9,1,,6,Middleton-Sean@northropgrumman.com,,,Jonathan.John.Martinez@dtaa.com,51969.0,0.0,equivalent industry interface process hours permanent process technologies required responsibilities strong resume team experience multitask responsibilities opening dynamic hours sales resume team industry customer job equivalent degree technologies management report sales contribute initiative job interface resume start platform experience on-time report contribute skills opening initiative team job interface degree,,,,
